,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
TCGA-A2-A0CK-01,-0.5923597,-0.5151035,-0.58796155,-0.6017725,-0.6663911,-0.50954396,-0.77568305,0.46283913,0.51118934,-0.83024603,-0.41057226,2.5601854,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.39406323,2.733842,2.184588,-0.602931,1.3278227,0.7330031,2.1950264,-0.56663615
TCGA-A2-A0CL-01,-0.47223622,0.4700088,1.9508451,2.4896038,1.114022,0.7241296,2.3068547,0.76685786,-0.80818355,1.5798647,-0.5778888,-0.6836473,3.2137778,-0.5671055,-0.08392495,2.3708086,1.3538203,-0.43442425,-0.75283563,-0.86230004,-0.602931,-0.8428531,-0.5982693,-0.92987394,-0.56663615
TCGA-A2-A0CM-01,4.4588213,1.1577058,-0.58796155,-0.6017725,5.6893487,3.6320343,-0.77568305,-0.717415,-0.80818355,3.4643784,2.6876435,0.06705886,1.285212,2.0846066,4.9274607,2.4915013,2.9234943,-0.43442425,0.773852,-0.86230004,2.672015,-0.8428531,3.661936,-0.92987394,-0.56663615
TCGA-A2-A0CO-01,-0.5923597,-0.5151035,0.7669662,-0.6017725,-0.6663911,-0.50954396,-0.77568305,0.1777814,0.39585376,-0.83024603,-0.3778472,2.917931,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.43442425,2.277182,1.5392364,-0.602931,1.1278973,0.7236449,2.1695833,-0.56663615
TCGA-A2-A0CP-01,-0.5923597,-0.5151035,-0.4860252,-0.6017725,-0.6663911,-0.50954396,-0.77568305,-0.6729026,0.29094982,-0.83024603,0.44931835,3.7585564,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.19627477,3.4399076,2.2122855,-0.602931,1.4212055,1.135035,2.8537152,-0.56663615
TCGA-A2-A0CQ-01,-0.5923597,-0.5151035,-0.58796155,-0.6017725,-0.6663911,-0.50954396,-0.53770876,1.328245,1.049414,0.09307271,-0.5778888,0.7971195,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.43442425,1.0586916,1.0265222,-0.602931,1.1326897,-0.5982693,0.013414979,-0.56663615
TCGA-A2-A0CR-01,-0.5923597,-0.5151035,-0.58796155,-0.6017725,-0.6663911,-0.50954396,-0.77568305,1.2608511,1.0581037,0.7873853,-0.5778888,1.4145731,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.43442425,2.3967185,1.7968363,-0.602931,1.3449519,-0.42678416,2.2776148,-0.56663615
TCGA-A2-A0CS-01,-0.5923597,-0.5151035,-0.58796155,-0.6017725,-0.6663911,-0.50954396,-0.77568305,1.6075786,1.4438909,-0.83024603,-0.5778888,0.5611626,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.43442425,1.8810738,1.6067096,-0.602931,1.3620605,0.08923137,0.6030818,-0.56663615
TCGA-A2-A0CT-01,1.7685163,1.1173713,5.209749,1.9569359,0.28789425,0.31314677,2.4300685,0.19326627,-0.80818355,3.8050437,-0.5778888,-0.6836473,4.976243,-0.5671055,-0.42380196,2.3260884,1.069787,-0.43442425,-0.75283563,-0.86230004,-0.602931,-0.8428531,-0.5982693,-0.92987394,-0.56663615
TCGA-A2-A0CU-01,-0.5923597,-0.5151035,0.82244265,-0.6017725,-0.6663911,-0.50954396,-0.77568305,0.61487246,0.5903326,-0.83024603,-0.5707693,1.8404433,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,0.33254382,1.2795628,1.4391974,-0.602931,0.8057248,-0.5982693,1.7283258,0.42071986
TCGA-A2-A0CV-01,-0.5923597,-0.5151035,1.714373,-0.12983102,-0.6663911,-0.19471157,-0.77568305,-0.717415,-0.25129014,-0.83024603,0.67799324,3.6948495,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.2000819,2.597547,2.4008574,-0.602931,0.9507466,1.4952815,3.2220745,-0.56663615
TCGA-A2-A0CW-01,1.349402,2.7352164,6.1540275,2.9085965,1.2121899,0.22913468,3.6932597,-0.717415,-0.80818355,4.3502493,-0.5778888,-0.6836473,6.1187935,-0.5671055,0.5297079,2.906517,0.7753373,-0.43442425,-0.75283563,-0.86230004,-0.602931,-0.8428531,-0.5982693,-0.92987394,-0.52044296
TCGA-A2-A0CX-01,0.7068351,4.4765105,0.89241827,4.0976453,3.2933104,-0.50954396,2.6603174,-0.717415,-0.80818355,1.035187,-0.5778888,-0.6836473,1.3525265,2.1053503,2.4639497,3.5221684,-0.2639036,-0.43442425,-0.75283563,-0.86230004,2.5757046,-0.8428531,-0.5982693,-0.92987394,-0.56663615
