,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
MB-0584,-0.6575823,-0.6037261,-0.7180717,-0.60593295,-0.7906406,6.5635586,-0.59559095,-0.9187001,16.597961,-0.78642064,-0.41068763,-0.55631673,22.815987,13.979167,11.151598,35.061916,-0.78019327,-0.7169766,29.897099,33.624393,6.940365,6.7234693,52.61716,16.84817,5.027576,-0.8959849,6.9223666,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,46.242832,-0.6837653,13.160729,-0.7351171,-0.69695127,-0.74241173,-0.6533173,17.708118,18.48737,-0.5945608,-0.7894923,26.626926,35.16597,-0.4920126,-0.72947526,7.028825,-0.5869863,-0.79652643
MB-0292,-0.6575823,-0.6037261,-0.7180717,0.9394206,17.311083,-0.7033461,-0.59559095,4.449732,13.174754,-0.78642064,-0.41068763,-0.55631673,36.628956,21.861324,-0.59414107,21.77662,-0.78019327,0.27196193,16.20011,31.407717,16.846304,3.403589,54.425438,4.7757,18.985918,-0.8959849,-0.08459747,-0.7874057,-0.66989857,13.947386,-0.5597817,-0.61657983,62.14445,-0.6837653,6.1963024,-0.7351171,24.990326,-0.74241173,-0.6533173,27.339766,38.69814,0.7023801,-0.7894923,34.86032,5.3150334,-0.4920126,-0.72947526,30.90845,-0.5869863,-0.79652643
MB-0322,-0.6575823,-0.6037261,-0.7180717,1.2585264,-0.7906406,5.3792224,-0.59559095,-0.9187001,6.3850985,-0.78642064,-0.41068763,-0.55631673,20.0319,19.781473,3.3258996,29.697018,-0.78019327,-0.7169766,21.318794,40.54447,8.6599,2.8371303,54.266903,10.50422,1.2576921,-0.8959849,9.197155,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,42.123585,-0.6837653,15.748191,-0.7351171,2.036296,-0.74241173,-0.6533173,13.596456,16.566242,-0.47091594,-0.7894923,20.521343,31.590456,-0.4920126,-0.72947526,6.074803,-0.5869863,3.460318
MB-0501,-0.6575823,-0.6037261,-0.7180717,5.0344915,-0.7906406,5.933787,-0.59559095,-0.9187001,8.242028,-0.78642064,-0.41068763,-0.55631673,24.140068,19.952166,4.005774,29.005348,-0.78019327,0.034615576,20.918646,42.72741,9.979087,3.5023642,57.664436,9.033021,2.1221387,-0.8959849,11.274101,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,43.391495,-0.6837653,16.214468,-0.7351171,4.2691016,-0.74241173,-0.6533173,16.086426,18.202036,-0.5945608,-0.7894923,21.618967,31.983992,-0.4920126,-0.72947526,10.392818,-0.5869863,3.9878573
MB-0140,-0.6575823,0.5292509,-0.7180717,1.527235,-0.7906406,5.3023076,-0.59559095,-0.9187001,9.958523,-0.78642064,-0.41068763,-0.55631673,17.211086,17.16095,3.8608565,34.188965,-0.78019327,-0.7169766,24.823322,36.513653,8.035653,1.2948116,50.223145,16.409225,3.3833852,-0.8959849,12.0959015,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,42.05355,-0.6837653,10.715682,-0.7351171,0.9678669,-0.74241173,-0.6533173,14.82158,11.187388,-0.5945608,-0.7894923,25.259512,38.201084,-0.4920126,-0.72947526,5.287478,-0.5869863,8.029116
MB-0606,-0.6575823,-0.6037261,-0.7180717,3.4001849,-0.7906406,6.5001287,-0.59559095,-0.9187001,10.955563,-0.78642064,-0.41068763,-0.55631673,24.09986,17.696457,4.88667,31.77687,-0.78019327,-0.7169766,25.162,37.487812,10.144145,3.9866962,54.855526,11.682793,3.099653,-0.8959849,12.013619,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,45.038403,-0.6837653,12.740835,-0.7351171,4.2856016,-0.74241173,-0.6533173,17.365166,17.652275,-0.5945608,-0.7894923,26.212967,33.90797,-0.4920126,-0.72947526,10.041887,-0.5869863,3.7531452
MB-0666,-0.6575823,-0.6037261,-0.7180717,-0.60593295,-0.7906406,2.8361897,-0.59559095,-0.9187001,10.607013,-0.78642064,-0.41068763,-0.55631673,25.905724,15.240723,6.5760617,28.336157,-0.78019327,3.7324967,22.3556,30.86992,6.3598747,6.455446,42.26953,10.998263,6.6062155,-0.8959849,2.467387,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,43.069267,-0.6837653,10.596854,-0.7351171,4.5631347,-0.74241173,-0.6533173,15.40127,21.47489,1.1207526,-0.7894923,24.25254,21.528675,-0.4920126,-0.72947526,6.0387163,-0.5869863,-0.79652643
MB-0598,-0.6575823,-0.6037261,-0.7180717,-0.60593295,-0.7906406,1.4686189,-0.59559095,-0.9187001,12.700327,-0.78642064,-0.41068763,-0.55631673,30.278038,18.244194,5.05805,33.68782,-0.78019327,3.7082705,26.59967,32.597862,7.49606,8.995122,50.646996,11.825431,9.020716,-0.8959849,3.127631,-0.7874057,-0.66989857,0.92929405,-0.5597817,-0.61657983,50.03275,-0.6837653,12.995737,-0.7351171,9.05162,-0.74241173,-0.6533173,19.55567,26.555822,1.9825802,-0.7894923,29.401657,21.76532,-0.4920126,-0.72947526,10.055229,-0.5869863,-0.79652643
MB-0453,-0.6575823,-0.6037261,-0.7180717,-0.60593295,6.005308,-0.7033461,-0.59559095,-0.16119754,5.4709487,-0.78642064,-0.41068763,-0.55631673,27.015392,19.874723,-0.59414107,23.990076,-0.78019327,6.559446,18.543562,30.434864,11.393709,7.089184,48.15513,10.247613,14.534405,-0.8959849,-0.67208356,-0.7874057,-0.66989857,8.535088,-0.5597817,-0.61657983,54.878258,-0.6837653,10.074625,-0.7351171,15.261506,-0.74241173,-0.6533173,24.642653,33.069946,6.351745,-0.7894923,29.366817,4.9544353,-0.4920126,-0.72947526,15.185608,-0.5869863,-0.79652643
MB-0138,-0.6575823,-0.6037261,-0.7180717,9.993759,-0.7906406,-0.7033461,-0.59559095,-0.9187001,-0.6915894,-0.4013677,-0.41068763,-0.55631673,27.859076,29.485672,-0.59414107,16.73449,-0.78019327,0.47954708,5.696153,50.571014,4.739045,-0.475894,48.119473,-0.50844014,4.43119,-0.8959849,7.9523816,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,38.163948,-0.6837653,22.169056,-0.7351171,8.928063,-0.74241173,-0.6533173,8.419755,15.296442,-0.5945608,-0.7894923,7.294359,13.130607,-0.4920126,-0.72947526,8.938961,-0.5869863,2.150511
