,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
MB-0382,-0.6336326,2.728632,-0.6478273,2.5056238,-0.762171,-0.62914485,-0.70211136,-0.57840884,-0.6399554,-0.72195256,8.249675,4.1749234,-0.6501329,-0.7428774,6.7012906,-0.8426017,-0.7419218,-0.7743588,20.934502,5.0090404,25.020681,19.28885,-0.7623849,-0.6691504,4.924523
MB-0066,2.9574096,4.3532367,-0.6478273,1.8427544,-0.47167534,0.09346616,-0.70211136,-0.57840884,-0.6399554,-0.72195256,4.058126,-0.6578974,-0.6501329,-0.7428774,1.1425457,-0.8426017,-0.7419218,2.0149493,10.85511,3.208494,15.268921,6.260591,-0.7623849,-0.6691504,3.648339
MB-0144,-0.52504903,0.71723336,-0.6478273,5.0875034,-0.762171,-0.6107544,-0.70211136,-0.57840884,-0.6399554,-0.72195256,3.534081,2.1493418,-0.6501329,-0.7428774,8.04504,-0.8426017,-0.7419218,-0.7743588,19.854437,2.128583,21.950369,13.567581,-0.57372653,-0.6691504,-0.5189007
MB-0596,-0.6336326,2.4894497,-0.6478273,7.457837,-0.762171,-0.62914485,-0.70211136,-0.25544435,-0.6399554,-0.72195256,3.3956647,7.2862725,-0.6501329,-0.7428774,11.735037,-0.54546595,-0.7419218,-0.7743588,26.837,2.1412325,28.115314,21.407347,-0.7623849,-0.6691504,0.9998922
MB-0164,-0.6336326,-0.6668001,-0.6478273,45.68825,-0.762171,23.615892,-0.70211136,31.767546,-0.6399554,-0.72195256,6.1266394,31.84848,23.634521,-0.7428774,80.1264,38.458614,-0.7419218,-0.7743588,58.249508,25.415592,55.282448,66.56445,-0.7623849,-0.6691504,13.887855
MB-0215,-0.6336326,0.40959293,-0.6478273,10.063755,-0.762171,1.6601691,-0.70211136,2.2608356,-0.6399554,-0.72195256,3.3053489,8.906233,-0.6501329,-0.7428774,17.838654,2.3112538,-0.7419218,-0.7743588,27.744202,3.6841426,28.024246,21.371647,0.868361,-0.6691504,0.3529213
MB-0146,19.717867,28.532242,-0.6478273,-0.60639787,18.069212,7.0271616,-0.70211136,-0.57840884,6.8805294,-0.72195256,-0.66562355,2.2658026,-0.6501329,-0.7428774,-0.6771669,-0.8426017,6.1154027,15.739496,0.56866723,19.827595,-0.58285934,-0.3011925,-0.7623849,-0.6691504,32.161865
MB-0229,1.4919918,2.785828,-0.6478273,2.386672,-0.762171,-0.62914485,-0.70211136,-0.57840884,-0.6399554,-0.72195256,4.885321,-0.6578974,-0.6501329,-0.7428774,2.9467463,-0.8426017,-0.7419218,0.46961194,14.727417,2.9538395,19.08029,9.31352,-0.7623849,-0.6691504,1.8459742
MB-0505,-0.6336326,4.465799,-0.6478273,7.2404413,-0.762171,-0.62914485,-0.70211136,-0.35824245,-0.6399554,-0.72195256,3.4911852,7.611668,-0.6501329,-0.7428774,11.55889,0.3324179,-0.7419218,-0.7743588,27.512411,2.1381009,28.82448,23.024952,-0.7623849,-0.6691504,1.6994264
MB-0102,-0.6336326,1.8636456,-0.6478273,6.516433,-0.762171,-0.62914485,-0.70211136,0.30228364,-0.6399554,-0.72195256,3.8177543,6.2470517,-0.6501329,-0.7428774,10.856759,-0.8426017,-0.7419218,-0.7743588,23.704184,2.1521602,25.558588,20.815435,-0.7623849,-0.6691504,2.2577143
MB-0569,-0.6336326,1.5889184,-0.6478273,6.344798,-0.762171,-0.62914485,-0.70211136,-0.30913916,-0.6399554,-0.72195256,3.8694477,5.4994807,-0.6501329,-0.7428774,10.070585,-0.8426017,-0.7419218,-0.7743588,24.426575,1.5709879,26.92074,20.371735,-0.7623849,-0.6691504,1.4894967
MB-0516,-0.6336326,-0.6668001,-0.6478273,38.13946,-0.762171,25.582582,-0.70211136,25.31313,0.5622314,-0.72195256,5.8263803,25.759712,21.685266,-0.7428774,63.21028,29.954082,-0.7419218,-0.7743588,48.117733,18.78586,46.59588,47.610325,2.5240204,-0.6691504,8.085211
MB-0272,4.609035,4.344482,-0.6478273,2.2416382,-0.7084797,1.8445816,-0.70211136,-0.57840884,-0.6399554,-0.72195256,2.0758348,-0.6578974,-0.6501329,-0.7428774,1.4274526,-0.8426017,-0.7419218,2.7486258,11.844312,2.575457,18.685123,5.3132606,-0.7623849,-0.6691504,2.3262048
MB-0585,3.9483333,5.9496355,-0.6478273,-0.60639787,2.5611985,-0.62914485,-0.70211136,-0.57840884,-0.5767852,-0.72195256,5.3177977,-0.6578974,-0.6501329,-0.7428774,0.35547036,-0.8426017,-0.7419218,3.1141844,10.195636,6.2823367,13.740891,7.373551,-0.7623849,-0.6691504,7.641778
MB-0494,-0.6336326,-0.6668001,-0.6478273,26.720558,-0.762171,6.6440535,-0.70211136,16.281176,-0.6399554,-0.72195256,3.0298781,22.193182,2.5740755,-0.7428774,48.211483,25.854183,-0.7419218,-0.7743588,45.657608,15.3535385,44.873104,52.936073,-0.7623849,-0.6691504,10.029851
MB-0306,-0.6336326,4.5517545,-0.6478273,11.399079,-0.762171,1.2288795,-0.70211136,3.0686736,-0.6399554,-0.72195256,2.112143,10.603226,-0.6501329,-0.7428774,18.860958,7.2923765,-0.7419218,-0.7743588,30.675161,3.874301,31.204996,27.903868,-0.7623849,-0.6691504,2.7949932
MB-0463,2.5359817,3.6628208,-0.6478273,2.9665895,-0.762171,1.1273026,-0.70211136,-0.57840884,-0.6399554,-0.72195256,3.4690924,-0.6578974,-0.6501329,-0.7428774,2.89425,-0.8426017,-0.7419218,0.052403748,14.321299,1.6310499,19.688902,7.290886,-0.7623849,-0.6691504,-0.5189007
MB-0198,-0.6336326,1.5823894,-0.6478273,9.350242,-0.762171,2.335009,-0.70211136,0.37723452,-0.6399554,-0.72195256,3.3181515,7.4504924,-0.6501329,-0.7428774,15.318495,2.2422981,-0.7419218,-0.7743588,29.146017,2.22253,30.561747,19.857702,1.7954781,-0.6691504,-0.5189007
MB-0203,5.845129,6.0825305,-0.5343147,1.5771232,-0.44391653,3.4307969,-0.70211136,-0.57840884,-0.6399554,-0.72195256,1.2315035,-0.6578974,-0.6501329,-0.7428774,0.298406,-0.8426017,-0.7419218,3.4652023,9.550279,2.1365347,16.725021,3.058037,-0.7623849,-0.6691504,2.1547651
MB-0607,-0.6336326,4.800014,-0.6478273,12.76122,-0.762171,1.1922619,-0.70211136,4.627166,-0.6399554,-0.72195256,1.9845589,12.03538,-0.6501329,-0.7428774,21.969658,9.66444,-0.7419218,-0.7743588,32.05116,5.270155,32.109108,31.56216,-0.7623849,-0.6691504,4.276816
MB-0631,-0.17945108,1.1895015,-0.6478273,3.2892628,-0.762171,-0.62914485,-0.70211136,-0.57840884,-0.6399554,-0.72195256,5.7722144,1.7900872,-0.6501329,-0.7428774,5.4636955,-0.8426017,-0.7419218,-0.7743588,19.200203,3.6186404,23.706491,14.306797,-0.7623849,-0.6691504,0.6124812
MB-0363,-0.6336326,-0.48777306,-0.6478273,6.2068005,-0.762171,-0.62914485,-0.70211136,0.0019375682,-0.6399554,-0.72195256,3.8386488,5.0932565,-0.6501329,-0.7428774,10.173928,-0.8426017,-0.7419218,-0.7743588,23.240652,2.0470457,25.526827,18.748337,-0.7623849,-0.6691504,1.2790389
MB-0427,2.2761588,2.4362323,-0.6478273,2.4265125,-0.6288644,-0.62914485,-0.70211136,-0.57840884,-0.6399554,-0.72195256,4.3402386,-0.6578974,-0.6501329,-0.7428774,2.7149987,-0.8426017,-0.7419218,1.5176263,13.798902,3.674665,18.238995,8.406149,-0.7623849,-0.6691504,3.5693781
MB-0519,-0.6336326,5.383223,-0.6478273,16.352066,-0.762171,2.0961807,-0.70211136,5.9867616,-0.6399554,-0.72195256,1.2120266,17.703684,-0.6501329,-0.7428774,28.790012,14.349008,-0.7419218,-0.7743588,39.78363,7.2322545,40.489902,42.551952,-0.7623849,-0.6691504,7.296648
