,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
TCGA-A2-A1FX-01,0.84621996,13.414265,0.0,12.032538,12.380718,0.0,0.0,6.602982,0.0,5.760525,0.0,22.312199,6.7688794,0.0,41.532963,44.931446,0.0,11.673699,0.0,0.0,16.0017,3.2845242,0.0,0.0,25.594112
TCGA-A2-A1FZ-01,3.6260314,3.5233502,2.4337385,8.071101,19.573044,0.0,0.0,0.0,0.0,8.484885,0.0,16.920788,0.18286219,0.0,17.05188,12.700514,0.0,9.47682,0.0,0.0,16.941698,2.7508023,0.0,5.793969,16.955189
TCGA-A2-A1G0-01,0.0,2.033236,21.49905,6.7415433,12.404743,0.0,0.0,0.0,0.0,17.967518,0.0,12.922377,8.661315,0.0,18.899609,8.693583,0.0,14.262178,0.0,0.0,12.174189,13.162511,0.0,13.52579,19.712461
TCGA-A2-A1G1-01,32.780014,9.280324,0.0,0.0,20.690855,6.7667193,2.771756,0.0,0.0,0.0,2.224146,17.153812,0.0,18.34266,9.141283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.24408,0.0,0.0
TCGA-A2-A1G4-01,0.0,0.0,4.6020474,8.340701,12.028163,0.7139219,0.0,0.0,0.0,8.801587,0.0,34.29514,0.0,0.0,25.589931,24.934204,0.0,16.519922,0.0,0.0,12.453818,20.053535,0.0,16.824522,15.340537
TCGA-A2-A259-01,2.1445596,0.0,1.201084,11.099194,17.631758,0.0,0.0,0.0,0.0,9.136182,0.0,22.389793,0.0,0.0,15.345725,11.337512,0.0,6.6555696,0.0,0.0,14.763383,5.1339393,0.0,11.7065115,11.778533
TCGA-A2-A25B-01,19.371822,0.0,0.0,10.864585,17.103848,9.014311,3.1160486,0.0,0.0,7.2500453,0.0,31.705347,0.0,0.0,13.765686,6.846331,0.0,0.0,0.0,0.0,0.02321066,0.0,6.22934,2.432969,0.0
TCGA-A2-A25C-01,5.825469,0.0,5.0546207,13.107554,20.972116,0.0,0.0,0.0,0.0,19.079393,0.0,26.177305,0.0,0.0,7.6711564,1.9635271,0.0,0.0,0.0,0.0,7.832547,5.9036245,0.0,12.014344,3.4708793
TCGA-A2-A25D-01,13.454746,35.196392,0.0,6.7927566,10.952763,0.0,0.0,6.9829516,12.5007105,0.0,0.0,15.315897,0.0,0.0,37.296574,41.460415,0.0,0.0,0.0,0.0,5.9606843,0.0,0.0,0.0,22.174603
TCGA-A2-A25E-01,5.8973913,0.0,0.0,14.59134,19.39441,2.3146913,0.0,0.0,0.0,2.2361023,0.0,38.469135,0.0,0.0,28.453148,26.893139,0.0,1.861698,0.0,0.0,12.963621,7.964471,0.0,8.142934,4.107363
TCGA-A2-A25F-01,15.942557,8.559723,0.0,0.0,11.082842,0.9576234,0.0,0.0,0.0,0.0,1.5138836,9.856652,0.0,2.841936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.11601,0.0,0.0
TCGA-A2-A3KD-01,0.0,6.919582,0.32754257,8.582634,18.202133,0.0,0.0,1.3477956,0.0,8.483786,0.0,19.074991,6.0919256,0.0,33.37913,31.99679,0.0,15.521753,0.0,0.0,23.780346,4.757034,0.0,5.7567215,27.560879
TCGA-A2-A3XT-01,33.982063,52.1771,0.0,0.0,7.469483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.265507,29.75547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.824554
TCGA-A2-A3XU-01,36.169525,87.30794,0.0,0.0,2.0037951,0.0,0.0,0.0,3.032791,0.0,0.0,3.1425054,0.7030306,0.0,58.06791,71.11826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.341454
