,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
TCGA-A2-A04Y-01,-0.64452845,-0.6418208,9.5920515,4.528301,-0.6157402,15.280267,28.074247,1.156656,5.313028,5.3298697,-0.6167229,-0.6268365,-0.59475434,-0.5235241,1.4385221,-0.5641753,24.044132,13.35787,23.291525,0.11291242,5.730568,-0.673306,24.706774,-0.5787852,-0.45279777,-0.6554647,14.111369,30.692013,-0.5484471,19.990612,-0.72061735,-0.48883814,43.0132,-0.6344595,-0.6042092,-0.52245396,4.823572,-0.56104046,5.569097,5.451806,-0.65795094,0.3216344,-0.6765645,-0.5374882,-0.6080945,0.2758581,-0.53107536,-0.56010306,10.533442,-0.5471312
TCGA-A2-A0CK-01,-0.64452845,-0.6418208,21.595764,1.7996073,-0.6157402,5.006092,27.040289,-0.5838861,3.9251297,0.6448301,-0.6167229,7.992595,-0.59475434,-0.5235241,22.676054,-0.5641753,22.197985,4.583518,30.417837,-0.5941203,-0.63570625,-0.673306,24.71322,-0.5787852,-0.45279777,8.652046,-0.55670685,11.950926,-0.5484471,25.451658,-0.72061735,-0.48883814,33.211716,-0.6344595,-0.6042092,-0.52245396,7.905605,-0.56104046,-0.60073316,1.0467045,-0.65795094,-0.53275824,-0.6765645,-0.5374882,-0.6080945,-0.46553725,-0.53107536,-0.56010306,23.423124,-0.23347217
TCGA-A2-A0CL-01,-0.64452845,-0.6418208,1.6963575,-0.6532113,-0.6157402,4.7564373,21.024519,-0.5838861,9.427356,-0.63140726,6.5163865,-0.6268365,-0.59475434,-0.5235241,6.1946607,11.814842,29.518497,4.4343843,7.801696,-0.5941203,14.249661,-0.673306,8.004636,-0.5787852,7.3919406,-0.6554647,12.694382,25.357813,-0.5484471,2.8135362,-0.72061735,7.124829,26.733269,-0.6344595,-0.6042092,-0.52245396,2.563304,-0.56104046,11.150893,12.113655,-0.65795094,-0.53275824,-0.6765645,-0.5374882,-0.6080945,6.006479,-0.53107536,-0.56010306,2.559058,-0.5471312
TCGA-A2-A0CM-01,-0.64452845,-0.6418208,-0.52722543,-0.6532113,-0.6157402,15.541151,40.818665,3.2061265,17.460045,11.474352,7.8339443,-0.6268365,-0.59475434,-0.5235241,9.499543,0.5196846,53.373066,12.588095,9.901297,-0.5941203,22.21342,-0.673306,18.006973,-0.5787852,17.570875,-0.6554647,16.374464,5.6273212,-0.5484471,-0.50522506,-0.72061735,23.327847,33.151497,-0.6344595,-0.6042092,2.6391358,-0.5923545,-0.56104046,27.237658,37.166145,-0.65795094,-0.26368183,-0.6765645,-0.5374882,-0.6080945,-0.46553725,-0.53107536,-0.56010306,23.629229,-0.5471312
TCGA-A2-A0CO-01,-0.64452845,-0.6418208,20.905993,-0.6532113,-0.6157402,-0.51272607,15.791661,-0.5838861,-0.6892379,-0.63140726,-0.6167229,12.347739,-0.59475434,-0.5235241,30.791874,8.107558,24.23052,-0.56823885,13.962407,-0.5941203,-0.63570625,-0.673306,11.252315,-0.5787852,1.662413,8.368787,-0.55670685,13.866023,-0.5484471,12.841822,-0.72061735,-0.48883814,18.779663,-0.6344595,-0.6042092,-0.52245396,8.087817,-0.56104046,-0.60073316,1.5751302,-0.65795094,-0.53275824,-0.6765645,-0.5374882,-0.6080945,5.744662,-0.53107536,0.6883967,18.394012,-0.5471312
TCGA-A2-A0CP-01,-0.64452845,-0.6418208,19.792698,0.8635089,-0.6157402,8.375923,20.549084,-0.5838861,5.8763704,4.814361,-0.6167229,14.188523,-0.59475434,-0.5235241,14.675805,-0.5641753,27.637598,10.072275,27.157364,-0.5941203,-0.63570625,-0.673306,21.942696,-0.5787852,1.2314256,2.4977758,-0.55670685,7.673065,-0.5484471,18.84403,-0.72061735,-0.48883814,27.931332,-0.6344595,-0.6042092,-0.52245396,16.79762,-0.56104046,-0.60073316,3.9023297,-0.65795094,-0.53275824,-0.6765645,-0.5374882,-0.6080945,-0.46553725,-0.53107536,-0.56010306,21.43684,1.924039
TCGA-A2-A0CQ-01,-0.64452845,-0.6418208,25.84776,6.108085,-0.6157402,4.3287706,30.75113,8.983255,3.738745,0.20727164,-0.6167229,2.7919745,-0.59475434,-0.5235241,12.015256,-0.5641753,30.038473,13.570649,37.972122,2.6371853,-0.63570625,0.61337996,38.378387,-0.5787852,-0.45279777,3.362049,-0.55670685,15.653205,-0.5484471,34.209526,-0.72061735,-0.48883814,43.349236,-0.6344595,-0.6042092,-0.52245396,12.417254,-0.56104046,-0.60073316,3.2517126,-0.65795094,2.6613345,-0.6765645,-0.5374882,-0.6080945,-0.46553725,-0.53107536,-0.56010306,17.565428,6.3944063
TCGA-A2-A0CR-01,-0.64452845,-0.6418208,32.82601,-0.6532113,-0.6157402,12.957472,35.133396,-0.5838861,-0.6892379,-0.63140726,-0.6167229,21.123411,-0.59475434,-0.5235241,47.847347,13.706686,54.75712,-0.56823885,29.067894,-0.5941203,-0.63570625,-0.673306,20.092094,-0.5787852,1.4251932,3.5397778,-0.55670685,10.255856,-0.5484471,15.490342,-0.72061735,4.465049,36.191826,-0.6344595,-0.6042092,-0.52245396,11.296223,-0.56104046,-0.60073316,16.689745,-0.65795094,-0.53275824,-0.6765645,-0.5374882,-0.6080945,9.117652,-0.53107536,-0.36002874,51.15832,-0.5471312
TCGA-A2-A0CS-01,-0.64452845,-0.6418208,16.916616,6.1194296,-0.6157402,10.461972,25.33934,5.891225,7.1491246,6.565182,-0.6167229,3.4655702,-0.59475434,-0.5235241,5.6573887,-0.5641753,32.313232,18.355383,28.727476,6.1932797,-0.63570625,-0.673306,30.369904,-0.5787852,-0.45279777,-0.6554647,-0.55670685,13.462264,-0.5484471,24.786459,-0.72061735,-0.48883814,39.911713,-0.6344595,-0.6042092,2.0064962,17.088545,-0.56104046,0.43717074,8.876813,-0.65795094,4.862436,-0.6765645,-0.5374882,-0.6080945,-0.46553725,-0.53107536,-0.56010306,14.488781,3.746028
TCGA-A2-A0CT-01,-0.64452845,-0.6418208,1.2818437,11.797521,0.46278727,7.079359,24.943617,2.885456,7.229303,7.462582,-0.6167229,-0.6268365,-0.59475434,6.943884,-0.50419134,-0.5641753,31.71855,24.29445,17.104858,12.372858,-0.63570625,6.663772,28.134207,-0.5787852,-0.45279777,-0.6554647,21.871746,23.66971,-0.5484471,25.38156,-0.72061735,-0.48883814,39.00464,-0.6344595,-0.6042092,-0.52245396,5.5118904,-0.56104046,4.526622,9.21886,-0.65795094,10.190645,-0.6765645,-0.5374882,-0.6080945,-0.46553725,2.9136305,-0.56010306,-0.5375459,-0.5471312
TCGA-A2-A0CU-01,-0.64452845,-0.6418208,5.6636004,10.348363,4.1205144,2.9618776,17.049812,-0.5838861,5.463719,2.817313,-0.6167229,-0.6268365,-0.59475434,2.6855664,2.9147334,-0.5641753,18.621494,14.481762,15.703373,9.153873,-0.63570625,7.5849566,22.360395,-0.5787852,-0.45279777,4.6341662,10.1121025,21.059828,-0.5484471,27.19104,-0.72061735,-0.48883814,29.886805,-0.6344595,-0.6042092,-0.52245396,3.8921006,-0.56104046,-0.60073316,2.9333334,-0.65795094,11.495335,0.14034611,-0.5374882,-0.6080945,1.3486745,-0.53107536,-0.56010306,-0.5375459,-0.5471312
TCGA-A2-A0CV-01,-0.64452845,-0.6418208,14.165229,3.3477495,1.1370049,6.9883413,14.382304,5.7587123,6.181338,6.637148,-0.6167229,8.142003,-0.59475434,-0.5235241,5.5838475,-0.5641753,25.034492,13.13112,16.89736,4.02187,0.93419176,-0.673306,20.296743,-0.5787852,1.589408,-0.6554647,-0.55670685,9.585388,-0.5484471,13.235254,-0.72061735,-0.48883814,23.386316,-0.6344595,-0.6042092,4.266566,18.546854,-0.56104046,-0.41052788,4.828256,-0.65795094,6.9531393,-0.6765645,-0.5374882,-0.6080945,-0.46553725,-0.53107536,-0.56010306,9.937564,3.8377595
