,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
TCGA-A2-A0ST-01,-0.6811026,-0.71249205,-0.54240113,12.8822,5.6916656,-0.6523531,-0.5992833,-0.463977,-0.5345323,-0.79211897,-0.4629865,20.81844,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,5.991917,7.3152366,-0.576307,-0.4964054,-0.55984384,28.778812,-0.5933696,6.0901203
TCGA-A2-A0SU-01,-0.6811026,-0.71249205,19.362938,-0.60924554,24.184187,-0.6523531,-0.5992833,10.49379,4.2032375,-0.79211897,-0.4629865,23.789822,3.3418198,-0.6340868,-0.65516937,6.408002,-0.6279819,-0.7011989,-0.7151694,-0.576307,22.226398,9.968217,21.86426,-0.5933696,3.8205857
TCGA-A2-A0SV-01,-0.6811026,-0.71249205,6.875549,-0.60924554,21.931995,-0.6523531,-0.5992833,2.6106322,2.4016256,-0.79211897,-0.4629865,35.522278,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,-0.7011989,-0.7151694,-0.5697109,14.319116,-0.55984384,34.782803,-0.5933696,17.403805
TCGA-A2-A0SW-01,-0.6811026,-0.71249205,5.886063,-0.60924554,19.210453,-0.6523531,-0.5992833,4.9015317,-0.5345323,-0.79211897,-0.4629865,27.608461,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,1.0455742,-0.7151694,-0.576307,13.648098,-0.55984384,30.221445,-0.5933696,20.358175
TCGA-A2-A0SX-01,-0.6811026,-0.71249205,-0.54240113,8.625,12.208521,-0.6523531,-0.5992833,-0.463977,-0.5345323,-0.79211897,-0.4629865,14.74168,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,11.214268,-0.7151694,-0.576307,-0.4964054,-0.55984384,28.346243,-0.5933696,4.5622706
TCGA-A2-A0SY-01,-0.6811026,-0.71249205,17.62526,-0.60924554,16.82838,-0.6523531,-0.5992833,5.255699,6.19479,-0.79211897,-0.4629865,19.191196,-0.5487219,-0.6340868,-0.65516937,3.8076112,-0.6279819,-0.7011989,-0.7151694,-0.54712194,14.850966,11.119624,15.248595,-0.5933696,9.428503
TCGA-A2-A0T0-01,-0.6811026,-0.71249205,-0.54240113,2.9112096,19.473799,-0.6523531,-0.5992833,-0.463977,-0.5345323,-0.79211897,-0.4629865,38.69589,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,1.037252,-0.7151694,-0.576307,-0.4964054,-0.55984384,51.579033,-0.5933696,10.49443
TCGA-A2-A0T1-01,-0.6811026,-0.71249205,3.4550304,6.8419724,7.645547,-0.6523531,-0.5992833,1.977002,-0.5345323,-0.79211897,-0.4629865,28.223906,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,4.2068543,9.270983,-0.576307,0.57405746,-0.55984384,29.526619,-0.5933696,14.911724
TCGA-A2-A0T2-01,-0.6811026,-0.71249205,-0.54240113,2.862403,15.611906,-0.6523531,-0.5992833,-0.463977,-0.5345323,-0.79211897,-0.4629865,49.229733,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,-0.7011989,-0.7151694,-0.576307,-0.4964054,-0.55984384,55.592926,-0.5933696,10.486628
TCGA-A2-A0T3-01,-0.6811026,-0.71249205,6.8904676,-0.60924554,34.392666,-0.6523531,-0.5992833,15.11745,-0.25207332,-0.79211897,13.331762,20.941212,0.9587401,-0.6340868,-0.65516937,14.610447,-0.6279819,-0.7011989,-0.7151694,-0.576307,28.880033,-0.55984384,27.402029,-0.5933696,6.5173583
TCGA-A2-A0T4-01,-0.6811026,-0.71249205,16.061928,-0.60924554,17.195267,-0.6523531,-0.5992833,5.0821786,8.911789,-0.79211897,-0.4629865,22.440348,-0.5487219,-0.6340868,-0.65516937,3.2457001,-0.6279819,-0.7011989,-0.7151694,0.32287323,16.761616,7.343064,16.500496,-0.5933696,12.155627
TCGA-A2-A0T5-01,-0.6811026,-0.71249205,19.569855,-0.60924554,24.662678,-0.6523531,-0.5992833,2.3420873,2.8842652,-0.79211897,-0.4629865,24.270624,2.0555706,-0.6340868,-0.65516937,1.9908419,-0.6279819,-0.7011989,-0.7151694,1.0081718,15.227869,7.183612,23.105556,-0.5933696,5.810594
TCGA-A2-A0T6-01,-0.6811026,-0.71249205,14.722128,-0.60924554,10.0260315,-0.6523531,4.6420493,3.7649524,-0.5345323,-0.79211897,-0.4629865,7.052907,-0.5487219,2.4124475,-0.65516937,-0.49203852,-0.6279819,-0.7011989,-0.7151694,-0.576307,2.1873035,15.708789,3.0421176,-0.5933696,0.5207157
TCGA-A2-A0T7-01,-0.6811026,-0.71249205,9.1354685,-0.60924554,19.873636,-0.6523531,-0.5992833,2.9525397,1.1434644,-0.79211897,-0.4629865,14.295887,-0.5487219,1.2753668,-0.65516937,7.4955873,-0.6279819,-0.7011989,-0.7151694,-0.576307,12.270925,2.007528,15.214858,-0.5933696,15.133819
TCGA-A2-A0YC-01,-0.6811026,-0.71249205,20.796268,-0.60924554,24.08286,-0.6523531,8.838574,15.817748,4.042555,-0.79211897,3.924674,23.205328,12.26601,-0.6340868,-0.65516937,10.848264,-0.6279819,-0.7011989,-0.7151694,-0.576307,24.669228,12.930073,14.62727,-0.5933696,-0.6126934
TCGA-A2-A0YD-01,-0.6811026,-0.71249205,16.452232,-0.60924554,9.708989,-0.6523531,2.8682485,2.388385,1.6005237,-0.79211897,-0.4629865,9.653655,-0.5487219,0.24970436,-0.65516937,-0.49203852,-0.6279819,-0.7011989,-0.7151694,-0.576307,2.3665,12.296076,5.227674,-0.5933696,3.8198342
